2022-07-20 23:44:04.616 | INFO     | __main__:main:57 - Load config from configs/neo_large.yaml
2022-07-20 23:44:04.617 | INFO     | __main__:main:58 - {'dataset': {'data_path': '/home/s/WLIv5_pub_noud', 'train_data_path': ['/home/s/WLIv5_pub_noud/Test'], 'test_data_path': ['/home/s/WLIv5_pub_noud/Test'], 'val_data_path': ['/home/s/WLIv5_pub_noud/Test']}, 'model': {'num_classes': 3, 'save_dir': '/home/s/hungpv/polyps/checkpoints/neo_large_v6', 'backbone': 'MiT-B3', 'head': 'UPerHead', 'pretrained': '/home/s/hungpv/polyps/pretrained_models/mit_b3.pth'}, 'optimizer': {'name': 'adam', 'lr': 0.0001, 'clip': 0.5, 'scheduler': 'cosine_warmup', 'loss': 'CustomLoss'}, 'dev': 'cuda', 'train': {'start_from': 0, 'save_from': 39, 'num_epochs': 40, 'num_warmup_epoch': 2, 'is_val': True, 'size_rates': [0.75, 1, 1.25], 'dataloader': {'batchsize': 16, 'img_size': 352, 'shuffle': True, 'num_workers': 4, 'pin_memory': True, 'drop_last': True}, 'amp': False, 'ddp': False, 'augment': {'prob': 1, 'Flip_prob': 0.5, 'HueSaturationValue_prob': 0.5, 'RandomBrightnessContrast_prob': 0.5, 'crop_prob': 0.0, 'randomrotate90_prob': 0.5, 'elastictransform_prob': 0.0}}, 'val': {'dataloader': {'batchsize': 8, 'img_size': 352, 'shuffle': True, 'num_workers': 4, 'pin_memory': True, 'drop_last': False}}, 'test': {'dev': 'cuda', 'visualize': True, 'visualize_dir': '/home/s/hungpv/polyps/neo_visualize', 'vis_x': 180, 'vis_overwrite': False, 'checkpoint_dir': '/home/s/hungpv/polyps/checkpoints/neo_large_v6/MiT-B3-UPerHead_60.pth', 'dataloader': {'batchsize': 1, 'img_size': 352, 'shuffle': True, 'num_workers': 4, 'pin_memory': True, 'drop_last': False}, 'augment': {'prob': 1, 'Flip_prob': 0, 'HueSaturationValue_prob': 0, 'RandomBrightnessContrast_prob': 0, 'crop_prob': 0, 'randomrotate90_prob': 0, 'elastictransform_prob': 0, 'gridistortion_prob': 0, 'opticaldistortion_prob': 0, 'verticalflip_prob': 0, 'horizontalflip_prob': 0, 'randomgamma_prob': 0, 'CoarseDropout_prob': 0, 'RGBShift_prob': 0, 'MotionBlur_prob': 0, 'MedianBlur_prob': 0, 'GaussianBlur_prob': 0, 'GaussNoise_prob': 0, 'ChannelShuffle_prob': 0}}}
2022-07-20 23:44:04.617 | INFO     | __main__:main:59 - Getting datapath
2022-07-20 23:44:04.623 | INFO     | __main__:main:74 - There are 1353 images to train
2022-07-20 23:44:04.630 | INFO     | __main__:main:91 - There are 1353 images to val
2022-07-20 23:44:04.630 | INFO     | __main__:main:95 - Loading data
2022-07-20 23:44:04.839 | INFO     | __main__:main:109 - 84 batches to train
2022-07-20 23:44:05.040 | INFO     | __main__:main:122 - Loading model
2022-07-20 23:44:05.041 | INFO     | __main__:main:143 - Loading checkpoint from /home/s/hungpv/polyps/pretrained_models/mit_b3.pth ...
2022-07-20 23:44:08.314 | INFO     | __main__:main:187 - Training with FP32 ...
2022-07-20 23:46:18.974 | INFO     | tools.trainer:val_loop:201 - Valid | Epoch [000/000], with lr = 1.25e-05, Step [0169],                    [val_loss: 1.9930]
2022-07-20 23:46:19.078 | INFO     | aux.metrics.metrics:show:228 - Evaluate polyp
2022-07-20 23:46:19.079 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.044 | IOU: 0.023
2022-07-20 23:46:19.079 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.046 | IOU: 0.024
2022-07-20 23:46:19.079 | INFO     | aux.metrics.metrics:show:228 - Evaluate neo
2022-07-20 23:46:19.079 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.039 | IOU: 0.020
2022-07-20 23:46:19.080 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.041 | IOU: 0.021
2022-07-20 23:46:19.080 | INFO     | aux.metrics.metrics:show:228 - Evaluate non
2022-07-20 23:46:19.080 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.003 | IOU: 0.003
2022-07-20 23:46:19.080 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.000 | IOU: 0.000
2022-07-20 23:46:19.555 | INFO     | tools.trainer:train_loop:113 - [Saving Snapshot:]/home/s/hungpv/polyps/checkpoints/neo_large_v6/MiT-B3-UPerHead_best.pth
2022-07-20 23:48:29.114 | INFO     | tools.trainer:val_loop:201 - Valid | Epoch [001/001], with lr = 1.25e-05, Step [0169],                    [val_loss: 1.6249]
2022-07-20 23:48:29.212 | INFO     | aux.metrics.metrics:show:228 - Evaluate polyp
2022-07-20 23:48:29.213 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.118 | IOU: 0.064
2022-07-20 23:48:29.213 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.122 | IOU: 0.065
2022-07-20 23:48:29.213 | INFO     | aux.metrics.metrics:show:228 - Evaluate neo
2022-07-20 23:48:29.213 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.086 | IOU: 0.046
2022-07-20 23:48:29.213 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.089 | IOU: 0.046
2022-07-20 23:48:29.213 | INFO     | aux.metrics.metrics:show:228 - Evaluate non
2022-07-20 23:48:29.214 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.009 | IOU: 0.005
2022-07-20 23:48:29.214 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.013 | IOU: 0.006
2022-07-20 23:48:29.690 | INFO     | tools.trainer:train_loop:113 - [Saving Snapshot:]/home/s/hungpv/polyps/checkpoints/neo_large_v6/MiT-B3-UPerHead_best.pth
2022-07-20 23:50:38.473 | INFO     | tools.trainer:val_loop:201 - Valid | Epoch [002/002], with lr = 5.6250000000000005e-05, Step [0169],                    [val_loss: 0.8120]
2022-07-20 23:50:38.572 | INFO     | aux.metrics.metrics:show:228 - Evaluate polyp
2022-07-20 23:50:38.572 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.138 | IOU: 0.078
2022-07-20 23:50:38.572 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.150 | IOU: 0.081
2022-07-20 23:50:38.573 | INFO     | aux.metrics.metrics:show:228 - Evaluate neo
2022-07-20 23:50:38.573 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.153 | IOU: 0.088
2022-07-20 23:50:38.573 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.173 | IOU: 0.095
2022-07-20 23:50:38.573 | INFO     | aux.metrics.metrics:show:228 - Evaluate non
2022-07-20 23:50:38.574 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.006 | IOU: 0.006
2022-07-20 23:50:38.574 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.000 | IOU: 0.000
2022-07-20 23:50:39.045 | INFO     | tools.trainer:train_loop:113 - [Saving Snapshot:]/home/s/hungpv/polyps/checkpoints/neo_large_v6/MiT-B3-UPerHead_best.pth
2022-07-20 23:50:39.497 | INFO     | tools.trainer:train_loop:135 - [Saving Snapshot:]/home/s/hungpv/polyps/checkpoints/neo_large_v6/MiT-B3-UPerHead_3.pth
2022-07-20 23:52:48.616 | INFO     | tools.trainer:val_loop:201 - Valid | Epoch [003/003], with lr = 0.0001, Step [0169],                    [val_loss: 0.6460]
2022-07-20 23:52:48.707 | INFO     | aux.metrics.metrics:show:228 - Evaluate polyp
2022-07-20 23:52:48.708 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.504 | IOU: 0.354
2022-07-20 23:52:48.708 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.504 | IOU: 0.337
2022-07-20 23:52:48.708 | INFO     | aux.metrics.metrics:show:228 - Evaluate neo
2022-07-20 23:52:48.708 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.523 | IOU: 0.378
2022-07-20 23:52:48.708 | INFO     | aux.metrics.metrics:show:233 - Micro scores: Dice: 0.536 | IOU: 0.366
2022-07-20 23:52:48.708 | INFO     | aux.metrics.metrics:show:228 - Evaluate non
2022-07-20 23:52:48.708 | INFO     | aux.metrics.metrics:show:229 - Macro scores: Dice: 0.000 | IOU: 0.000
